nct_id,old_modality,matched_signal,file
NCT05838521,monoclonal_antibody,sacituzumab govitecan,2026-01-30_2026-02-06_v1.json
NCT03742102,monoclonal_antibody,trastuzumab deruxtecan,2026-01-30_2026-02-06_v1.json
NCT05283720,monoclonal_antibody,polatuzumab vedotin,2026-01-30_2026-02-06_v1.json
NCT04700124,monoclonal_antibody,enfortumab vedotin,2026-01-30_2026-02-06_v1.json
NCT07393425,monoclonal_antibody,trastuzumab deruxtecan,2026-01-30_2026-02-06_v1.json
NCT07381075,monoclonal_antibody,vedotin,2026-01-30_2026-02-06_v1.json
NCT06244485,monoclonal_antibody,dxd,2026-01-30_2026-02-06_v1.json
NCT04617522,monoclonal_antibody,sacituzumab govitecan,2026-02-06_2026-02-13_v1.json
NCT05633667,monoclonal_antibody,sacituzumab govitecan,2026-02-06_2026-02-13_v1.json
NCT07223125,monoclonal_antibody,antibody drug conjugate,2026-02-06_2026-02-13_v1.json
NCT07408063,monoclonal_antibody,antibody drug conjugate,2026-02-06_2026-02-13_v1.json
NCT03913559,monoclonal_antibody,ozogamicin,2026-02-06_2026-02-13_v1.json
NCT07403136,monoclonal_antibody,adc (weak),2026-02-06_2026-02-13_v1.json
NCT04589845,monoclonal_antibody,trastuzumab emtansine,2026-02-06_2026-02-13_v1.json
NCT06362252,monoclonal_antibody,deruxtecan,2026-02-06_2026-02-13_v1.json
NCT07398638,small_molecule,polatuzumab vedotin,2026-02-06_2026-02-13_v1.json
NCT05415215,monoclonal_antibody,trastuzumab emtansine,2026-02-06_2026-02-13_v1.json
NCT07394218,monoclonal_antibody,sacituzumab govitecan,2026-02-06_2026-02-13_v1.json
NCT07046923,monoclonal_antibody,antibody drug conjugate,2026-02-06_2026-02-13_v1.json
